,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
91,AAPL,1981-04-24,0.00182001319604,0.0018023770303,0.00182494759713,0.00180548509735,8764000,0.000140070563422,-0.003774,0.388094,0.022452,133.940002,136.0,132.880005,135.139999,60000000.0,135.139999
92,AAPL,1981-04-27,0.00179667975496,0.0017792696933,0.00180921529025,0.00178992057065,9632000,0.000138862986847,-0.003774,0.388886,0.017357,135.139999,136.559998,134.130005,135.479996,51080000.0,135.479996
93,AAPL,1981-04-28,0.00176556835499,0.00174845976686,0.00177775061358,0.00175879145499,8047200,0.00013644815367,-0.007547,0.389716,0.009244,135.479996,136.089996,133.100006,134.330002,58210000.0,134.330002
94,AAPL,1981-04-29,0.0017422349139,0.00172535242987,0.0017541522162,0.0017354447272,3410400,0.000134636788807,-0.005661,0.390244,0.003583,134.330002,134.690002,131.820007,133.050003,53340000.0,133.050003
95,AAPL,1981-04-30,0.00176556835499,0.00176386482251,0.00178561676702,0.00176657371834,3152800,0.000137051941957,0.007548,0.390584,0.008301,133.050003,134.440002,131.850006,132.809998,47970000.0,132.809998
96,AAPL,1981-05-01,0.00176556835499,0.00176386482251,0.00178561676702,0.00176657371834,4138400,0.000137051941957,0.0,0.391414,0.003206,132.809998,134.169998,131.429993,132.720001,48360000.0,132.720001
97,AAPL,1981-05-04,0.00176556835499,0.00174845976686,0.00177775061358,0.00175879145499,3612000,0.00013644815367,-0.001887,0.392622,0.002455,131.779999,131.779999,129.610001,130.669998,40430000.0,130.669998
98,AAPL,1981-05-05,0.00175779052055,0.00174075730066,0.00176988452307,0.0017510092539,4384800,0.000135844365382,-0.001887,0.393679,0.005285,130.669998,131.330002,128.929993,130.320007,49000000.0,130.320007
99,AAPL,1981-05-06,0.00171112357615,0.00169454256505,0.00172268766539,0.00170431573605,4737600,0.000132221955629,-0.011321,0.394773,0.014908,130.320007,132.380005,130.089996,130.779999,47100000.0,130.779999
100,AAPL,1981-05-07,0.0017266791828,0.00171764996366,0.00174628599984,0.00172766240159,2340800,0.000134033000519,0.00566,0.395528,0.006984,130.779999,132.410004,130.210007,131.669998,42590000.0,131.669998
101,AAPL,1981-05-08,0.0017422349139,0.00173305489607,0.00176201836964,0.00174322699055,1976800,0.000135240577094,0.003774,0.396245,0.001701,131.669998,132.690002,130.839996,131.660004,41860000.0,131.660004
102,AAPL,1981-05-11,0.00171112357615,0.00169454256505,0.00172268766539,0.00170431573605,2984800,0.000132221955629,-0.009434,0.396509,0.00906,131.660004,132.229996,129.110001,129.710007,37640000.0,129.710007
103,AAPL,1981-05-12,0.00170334580393,0.00170994743584,0.00172268766539,0.00170431573605,1064000,0.000132221955629,0.0,0.396735,0.007739,129.710007,131.169998,128.779999,130.720001,40440000.0,130.720001
104,AAPL,1981-05-13,0.00170334580393,0.00170224503125,0.00171482144902,0.00169653341044,1226400,0.000131618167342,-0.001887,0.397037,0.008683,130.720001,131.960007,129.529999,130.550003,42600000.0,130.550003
105,AAPL,1981-05-14,0.00168779007284,0.00167143516643,0.00169122292579,0.00167318655813,1232000,0.000129806802479,-0.005661,0.397301,0.01208,130.550003,132.149994,129.910004,131.279999,42750000.0,131.279999
106,AAPL,1981-05-15,0.00171112357615,0.00171764996366,0.00173055375589,0.00171209793714,1226400,0.000132825423944,0.009434,0.397792,0.001325,131.279999,133.210007,130.75,132.169998,45460000.0,132.169998
107,AAPL,1981-05-18,0.0017422349139,0.00174075730066,0.00176201836964,0.00174322699055,1041600,0.000135240577094,0.007548,0.398509,0.0066,132.169998,133.649994,131.490005,132.539993,42510000.0,132.539993
108,AAPL,1981-05-19,0.00171890141059,0.00170224503125,0.00173055375589,0.00171209793714,6356000,0.000132825423944,-0.007548,0.399679,5e-06,132.539993,133.220001,130.779999,132.089996,42220000.0,132.089996
109,AAPL,1981-05-20,0.00176556835499,0.00176386482251,0.00178561676702,0.00176657371834,3320800,0.000137051941957,0.013209,0.401453,0.011695,132.089996,133.029999,130.589996,132.0,42370000.0,132.0
110,AAPL,1981-05-21,0.00186668020267,0.00185629429373,0.00188787676168,0.0018677431419,8052800,0.00014490054975,0.024529,0.403981,0.032828,132.0,133.029999,130.699997,131.75,46820000.0,131.75
111,AAPL,1981-05-22,0.0019522364437,0.00194872394981,0.00197440451241,0.00195334810101,7856800,0.00015154190094,0.020756,0.40666,0.048489,131.75,132.649994,130.419998,131.330002,40710000.0,131.330002
112,AAPL,1981-05-26,0.0019522364437,0.0019333190174,0.0019665384219,0.00194556589992,21336000,0.000150938112653,-0.001887,0.409377,0.040753,131.330002,133.300003,130.639999,132.770004,42760000.0,132.770004
113,AAPL,1981-05-27,0.0020533483536,0.00204115354426,0.00207666457,0.00205451758683,37374400,0.000159390508733,0.026416,0.412358,0.058678,132.770004,134.649994,131.850006,133.770004,58730000.0,133.770004
114,AAPL,1981-05-28,0.0020533483536,0.00204115354426,0.00207666457,0.00205451758683,18496800,0.000159390508733,0.0,0.415,0.049998,133.770004,134.919998,132.0,133.449997,59500000.0,133.449997
115,AAPL,1981-05-29,0.00206112612582,0.00204885601047,0.00208453066051,0.00206229978792,14845600,0.000159994297021,0.001887,0.417227,0.042451,133.449997,134.360001,131.520004,132.589996,51580000.0,132.589996
116,AAPL,1981-06-01,0.00206112612582,0.00204885601047,0.00208453066051,0.00206229978792,12812800,0.000159994297021,0.0,0.419529,0.03396,132.589996,134.619995,131.490005,132.410004,62170000.0,132.410004
117,AAPL,1981-06-02,0.00196779211257,0.00194872394981,0.00198227066584,0.00196113036437,10108000,0.000152145689228,-0.024529,0.421265,0.004148,132.410004,132.960007,129.839996,130.619995,53930000.0,130.619995
118,AAPL,1981-06-03,0.00196001427813,0.00195642635439,0.00198227066584,0.00196113036437,9861600,0.000152145689228,0.0,0.422699,0.00189,130.619995,131.369995,128.770004,130.710007,54700000.0,130.710007
119,AAPL,1981-06-04,0.00199890351254,0.00198723628083,0.00202160149595,0.00200004174338,14016800,0.000155164310693,0.009434,0.424359,0.001883,130.710007,132.210007,129.720001,130.960007,48940000.0,130.960007
120,AAPL,1981-06-05,0.00197556988479,0.00195642635439,0.00199013681928,0.00196891262772,14420000,0.000152749477515,-0.007547,0.426019,0.008117,130.960007,132.979996,130.169998,132.220001,47180000.0,132.220001
121,AAPL,1981-06-08,0.00190556943707,0.00188710422017,0.00191934143836,0.00189887225756,23374400,0.0001473157029,-0.016982,0.427491,0.023778,132.220001,133.679993,131.289993,132.240005,41580000.0,132.240005
122,AAPL,1981-06-09,0.00193668083705,0.00192561661281,0.00195867226846,0.00193778363657,29898400,0.000150334324365,0.009434,0.429416,0.014155,132.240005,133.300003,130.940002,131.970001,44600000.0,131.970001
